,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model,Kilometers_Driven_log,Price_log,New Mileage,newprice,num_engine,power
109,Hyundai Verna 1.6 SX CRDI (O) AT,Kolkata,2014,40000.0,Diesel,Automatic,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,5.25,10,Hyundai,Verna1.6,10.596634733096073,1.6582280766035324,22.32,9.74,1582.0,126.32
110,Toyota Innova Crysta 2.8 ZX AT,Mumbai,2017,30000.0,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,27 Lakh,19.25,7,Toyota,InnovaCrysta,10.308952660644293,2.9575110607337933,11.36,27.0,2755.0,171.5
111,Maruti Eeco 5 Seater AC,Coimbatore,2017,38053.0,Petrol,Manual,First,15.1 kmpl,1196 CC,73 bhp,5.0,5.13 Lakh,3.91,7,Maruti,Eeco5,10.546735203808643,1.3635373739972745,15.1,5.13,1196.0,73.0
112,Tata Nano Twist XT,Bangalore,2014,25500.0,Petrol,Manual,First,25.4 kmpl,624 CC,37.5 bhp,4.0,,2.15,10,Tata,NanoTwist,10.146433731146518,0.7654678421395714,25.4,7.63,624.0,37.5
113,BMW 3 Series 320d Luxury Line,Mumbai,2015,56087.0,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,54.43 Lakh,20.75,9,BMW,3Series,10.934659335602204,3.0325462466767075,22.69,54.43,1995.0,190.0
114,Honda Civic 2006-2010 1.8 V MT,Delhi,2010,71088.0,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,3.35,14,Honda,Civic2006-2010,11.17167382517569,1.208960345836975,13.5,11.15,1799.0,130.0
115,Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2014,55000.0,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,11.11,10,Toyota,Innova2.5,10.915088464214607,2.4078456036515385,12.99,23.25,2494.0,100.6
116,Volvo V40 Cross Country D3,Bangalore,2014,32700.0,Diesel,Automatic,First,23.3 kmpl,1984 CC,150 bhp,5.0,,20.0,10,Volvo,V40Cross,10.395130356885344,2.995732273553991,23.3,45.67,1984.0,150.0
117,Nissan Micra XV CVT,Coimbatore,2016,39882.0,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,9.51 Lakh,6.55,8,Nissan,MicraXV,10.593680373269637,1.8794650496471605,19.15,9.51,1198.0,75.94
118,BMW 5 Series 2010-2013 525i,Mumbai,2009,128000.0,Petrol,Automatic,First,10.8 kmpl,2497 CC,215 bhp,5.0,,7.0,15,BMW,5Series,11.759785542901755,1.9459101490553132,10.8,57.985,2497.0,215.0
119,Maruti Vitara Brezza VDi,Mumbai,2016,55000.0,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,9.96 Lakh,7.5,8,Maruti,VitaraBrezza,10.915088464214607,2.0149030205422647,24.3,9.96,1248.0,88.5
120,Hyundai Santro Xing XL eRLX Euro III,Mumbai,2005,102000.0,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5.0,,0.85,19,Hyundai,SantroXing,11.532728092266408,-0.16251892949777494,17.0,9.74,1086.0,82.0
121,Mercedes-Benz B Class B200 CDI,Pune,2014,53753.0,Diesel,Automatic,Second,15.0 kmpl,2143 CC,107.3 bhp,5.0,,16.75,10,Mercedes-Benz,BClass,10.892154758385857,2.8183982582710754,15.0,70.85,2143.0,107.3
122,Hyundai Verna CRDi 1.6 SX Option,Kolkata,2018,10250.0,Diesel,Manual,First,22.0 kmpl,1582 CC,126.2 bhp,5.0,14.44 Lakh,10.95,6,Hyundai,VernaCRDi,9.235032984566555,2.3933394562625097,22.0,14.44,1582.0,126.2
123,Maruti Wagon R LXI BS IV,Pune,2011,43874.0,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.45,13,Maruti,WagonR,10.689077168485634,0.8960880245566357,18.9,7.87,998.0,67.1
124,Tata Nano XTA,Coimbatore,2017,32684.0,Petrol,Automatic,First,21.9 kmpl,624 CC,37.48 bhp,4.0,,3.23,7,Tata,NanoXTA,10.394640940504598,1.172482137234565,21.9,7.63,624.0,37.48
125,Mahindra Scorpio VLX,Kolkata,2014,42000.0,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8.0,,7.75,10,Mahindra,ScorpioVLX,10.645424897265505,2.0476928433652555,12.05,11.145,2179.0,120.0
126,Mercedes-Benz New C-Class 200 K AT,Kolkata,2009,28352.0,Petrol,Automatic,First,11.7 kmpl,1796 CC,178 bhp,5.0,,9.35,15,Mercedes-Benz,NewC-Class,10.252452853404808,2.2353763433005955,11.7,70.85,1796.0,178.0
127,Maruti Wagon R LXI CNG,Pune,2013,89900.0,CNG,Manual,First,26.6 km/kg,998 CC,58.16 bhp,5.0,,3.25,11,Maruti,WagonR,11.406453220459712,1.1786549963416462,37.24,7.87,998.0,58.16
128,Honda CR-V 2.4 MT,Bangalore,2007,47700.0,Petrol,Manual,Second,10.8 kmpl,2354 CC,152 bhp,5.0,,5.25,17,Honda,CR-V2.4,10.772686676876432,1.6582280766035324,10.8,11.15,2354.0,152.0
129,Volkswagen Vento 1.5 TDI Comfortline AT,Pune,2015,55000.0,Diesel,Automatic,First,21.21 kmpl,1498 CC,103.2 bhp,5.0,,7.25,9,Volkswagen,Vento1.5,10.915088464214607,1.9810014688665833,21.21,11.105,1498.0,103.2
130,Maruti Ciaz VXi Plus,Kochi,2017,44285.0,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5.0,,7.47,7,Maruti,CiazVXi,10.698401298243683,2.010894999144726,20.73,7.87,1373.0,91.1
131,Mahindra XUV500 AT W10 FWD,Jaipur,2016,54000.0,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,,13.25,8,Mahindra,XUV500AT,10.896739325546411,2.583997552432231,16.0,11.145,2179.0,140.0
132,Maruti Ritz VXI ABS,Coimbatore,2016,30232.0,Petrol,Manual,First,21.1 kmpl,1197 CC,85.80 bhp,5.0,,5.81,8,Maruti,RitzVXI,10.316656245029325,1.7595805708638197,21.1,7.87,1197.0,85.8
133,Maruti Alto K10 VXI,Hyderabad,2014,88500.0,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.53 Lakh,2.6,10,Maruti,AltoK10,11.390757830996021,0.9555114450274363,24.07,4.53,998.0,67.1
134,Mercedes-Benz SLC 43 AMG,Kolkata,2017,13372.0,Petrol,Automatic,First,19.0 kmpl,2996 CC,362.07 bhp,2.0,95.04 Lakh,54.0,7,Mercedes-Benz,SLC43,9.500918247539989,3.9889840465642745,19.0,95.04,2996.0,362.07
135,Hyundai Verna VTVT 1.6 AT SX Plus,Kochi,2019,12645.0,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5.0,13.49 Lakh,11.5,5,Hyundai,VernaVTVT,9.445017159104065,2.4423470353692043,17.0,13.49,1591.0,121.3
136,Maruti Alto LXi BSIII,Chennai,2010,94385.0,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5.0,,1.6,14,Maruti,AltoLXi,11.455137441202835,0.47000362924573563,19.7,7.87,796.0,46.3
137,BMW 1 Series 118d Base,Coimbatore,2015,31821.0,Diesel,Automatic,First,20.58 kmpl,1995 CC,143 bhp,5.0,,17.22,9,BMW,1Series,10.36788172817358,2.8460714989995846,20.58,57.985,1995.0,143.0
138,Honda Jazz 1.2 V CVT i VTEC,Mumbai,2015,12000.0,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,5.0,,6.0,9,Honda,Jazz1.2,9.392661928770137,1.791759469228055,19.0,11.15,1199.0,88.7
139,Honda Civic 2006-2010 1.8 V MT,Delhi,2012,88578.0,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,3.95,12,Honda,Civic2006-2010,11.391638798762143,1.3737155789130306,13.5,11.15,1799.0,130.0
140,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2014,44965.0,Diesel,Automatic,First,19.27 kmpl,2143 CC,170 bhp,5.0,,17.95,10,Mercedes-Benz,NewC-Class,10.713639688348616,2.8875901149342877,19.27,70.85,2143.0,170.0
141,Honda Amaze SX i-DTEC,Kolkata,2014,45044.0,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.7,10,Honda,AmazeSX,10.715395068816916,1.308332819650179,25.8,11.15,1498.0,98.6
142,Maruti Swift VVT VXI,Kochi,2016,34204.0,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,,5.43,8,Maruti,SwiftVVT,10.440097875275846,1.691939133945844,22.0,7.87,1197.0,81.8
143,Hyundai Santro Xing XO eRLX Euro II,Kochi,2008,80759.0,Petrol,Manual,Third,17.0 kmpl,1086 CC,null bhp,5.0,,1.67,16,Hyundai,SantroXing,11.299224689982603,0.5128236264286637,17.0,9.74,1086.0,82.0
144,Toyota Fortuner 3.0 Diesel,Coimbatore,2012,91235.0,Diesel,Manual,First,11.5 kmpl,2982 CC,171 bhp,7.0,,13.49,12,Toyota,Fortuner3.0,11.421193874370635,2.6019486702196644,11.5,23.25,2982.0,171.0
145,Chevrolet Beat LT Option,Pune,2014,38800.0,Petrol,Manual,First,18.6 kmpl,1199 CC,76.8 bhp,5.0,,2.85,10,Chevrolet,BeatLT,10.566175525611365,1.0473189942805592,18.6,9.74,1199.0,76.8
146,Skoda Rapid 1.5 TDI Elegance,Chennai,2013,83000.0,Diesel,Manual,First,21.14 kmpl,1498 CC,103.52 bhp,5.0,,4.75,11,Skoda,Rapid1.5,11.326595886778735,1.55814461804655,21.14,31.365000000000002,1498.0,103.52
147,Maruti Ciaz 1.4 Alpha,Kochi,2018,41283.0,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5.0,,9.9,6,Maruti,Ciaz1.4,10.628206071933391,2.2925347571405443,20.73,7.87,1373.0,91.1
148,Audi RS5 Coupe,Mumbai,2013,23000.0,Petrol,Automatic,First,11.05 kmpl,2894 CC,444 bhp,4.0,1.28 Cr,37.0,11,Audi,RS5Coupe,10.043249494911286,3.6109179126442243,11.05,53.14,2894.0,444.0
149,BMW 3 Series Luxury Line,Mumbai,2014,48000.0,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,60.88 Lakh,26.5,10,BMW,3Series,10.778956289890028,3.2771447329921766,21.76,60.88,1995.0,190.0
150,Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2015,48214.0,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,23.32,9,Audi,A42.0,10.783404714295925,3.1493113614822916,17.11,53.14,1968.0,174.33
151,Maruti Swift VDI,Chennai,2016,35000.0,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,,6.25,8,Maruti,SwiftVDI,10.46310334047155,1.8325814637483102,22.9,7.87,1248.0,74.0
152,Mercedes-Benz S Class 2005 2013 S 500,Kolkata,2010,35277.0,Petrol,Automatic,First,7.81 kmpl,5461 CC,362.9 bhp,5.0,,30.0,14,Mercedes-Benz,SClass,10.470986472491525,3.4011973816621555,7.81,70.85,5461.0,362.9
153,Skoda Rapid 1.5 TDI AT Elegance Plus Black Package,Coimbatore,2016,54620.0,Diesel,Automatic,First,21.66 kmpl,1498 CC,103.52 bhp,5.0,,9.86,8,Skoda,Rapid1.5,10.908155395027697,2.288486168614544,21.66,31.365000000000002,1498.0,103.52
154,Skoda Superb Elegance 2.0 TDI CR AT,Pune,2012,136997.0,Diesel,Automatic,First,17.2 kmpl,1968 CC,138.1 bhp,5.0,,8.5,12,Skoda,SuperbElegance,11.827714306760283,2.1400661634962708,17.2,31.365000000000002,1968.0,138.1
155,Hyundai EON Magna Plus,Kochi,2019,14322.0,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,4.23,5,Hyundai,EONMagna,9.569552095566886,1.4422019930581866,21.1,9.74,814.0,55.2
156,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2012,65634.0,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,3.5,12,Volkswagen,PoloDiesel,11.091849133347846,1.252762968495368,22.07,11.105,1199.0,73.9
157,Datsun GO NXT,Kolkata,2016,6000.0,Petrol,Manual,First,20.63 kmpl,1198 CC,67.06 bhp,5.0,,2.5,8,Datsun,GONXT,8.699514748210191,0.9162907318741551,20.63,4.37,1198.0,67.06
158,Honda Brio S MT,Kolkata,2013,33280.0,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.39,11,Honda,BrioS,10.412711894935144,0.8712933659434193,19.4,11.15,1198.0,86.8
159,Mercedes-Benz B Class B180,Delhi,2013,29000.0,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5.0,,11.25,11,Mercedes-Benz,BClass,10.275051108968611,2.4203681286504293,14.8,70.85,1595.0,120.7
160,Honda City i DTEC V,Kochi,2015,42831.0,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,7.11,9,Honda,Cityi,10.66501741845733,1.9615022438151495,26.0,11.15,1498.0,98.6
161,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2016,90000.0,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,10.9,8,Toyota,Innova2.5,11.407564949312402,2.388762789235098,12.99,23.25,2494.0,100.6
162,Maruti Swift VXI Optional,Ahmedabad,2017,24005.0,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,6.2,7,Maruti,SwiftVXI,10.08601742096504,1.824549292051046,20.4,7.87,1197.0,81.8
163,Mahindra XUV500 W8 2WD,Mumbai,2012,32792.0,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,7.9,12,Mahindra,XUV500W8,10.397939862184174,2.066862759472976,15.1,11.145,2179.0,140.0
164,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,147898.0,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,4.42,10,Ford,Ecosport1.5,11.90427812595702,1.4861396960896067,22.7,11.2,1498.0,89.84
165,Toyota Fortuner 4x2 Manual,Mumbai,2012,131765.0,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,13.5,12,Toyota,Fortuner4x2,11.788775311915373,2.6026896854443837,13.0,23.25,2982.0,168.5
166,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Chennai,2013,65000.0,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,,6.25,11,Volkswagen,Vento1.5,11.082142548877775,1.8325814637483102,21.5,11.105,1498.0,108.5
167,Ford Figo Diesel Titanium,Jaipur,2010,66123.0,Diesel,Manual,Second,20.0 kmpl,1399 CC,68 bhp,5.0,,2.1,14,Ford,FigoDiesel,11.099271922956497,0.7419373447293773,20.0,11.2,1399.0,68.0
168,BMW X5 xDrive 30d,Mumbai,2015,41000.0,Diesel,Automatic,First,15.3 kmpl,2993 CC,258 bhp,5.0,,45.0,9,BMW,X5xDrive,10.621327345686446,3.8066624897703196,15.3,57.985,2993.0,258.0
169,Mercedes-Benz New C-Class C 220 CDI Style,Coimbatore,2017,23550.0,Diesel,Automatic,First,19.27 kmpl,2143 CC,167.62 bhp,5.0,,33.66,7,Mercedes-Benz,NewC-Class,10.066881099444563,3.51631018876266,19.27,70.85,2143.0,167.62
170,Honda Brio V MT,Bangalore,2012,45000.0,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5.0,,3.65,12,Honda,BrioV,10.714417768752456,1.2947271675944,19.4,11.15,1198.0,86.8
171,Hyundai i10 Magna 1.2,Delhi,2013,60000.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.75,11,Hyundai,i10Magna,11.002099841204238,1.0116009116784799,20.36,9.74,1197.0,78.9
172,Mercedes-Benz GLC 220,Bangalore,2016,44414.0,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5.0,,42.5,8,Mercedes-Benz,GLC220,10.701310014034204,3.7495040759303713,17.9,70.85,2143.0,170.0
173,Hyundai Grand i10 1.2 Kappa Asta,Kolkata,2019,1000.0,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,7.39 Lakh,6.5,5,Hyundai,Grandi10,6.907755278982137,1.8718021769015913,18.9,7.39,1197.0,81.86
174,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,62500.0,Diesel,Automatic,Second,17.68 kmpl,1968 CC,174.33 bhp,5.0,,19.0,12,Audi,A62011-2015,11.042921835724492,2.9444389791664403,17.68,53.14,1968.0,174.33
175,Volkswagen Vento Petrol Highline AT,Mumbai,2013,21000.0,Petrol,Automatic,Second,14.4 kmpl,1598 CC,103.6 bhp,5.0,,4.45,11,Volkswagen,VentoPetrol,9.95227771670556,1.4929040961781488,14.4,11.105,1598.0,103.6
176,Mini Countryman Cooper D,Jaipur,2017,8525.0,Diesel,Automatic,Second,16.6 kmpl,1998 CC,112 bhp,5.0,,23.0,7,Mini Cooper,CountrymanCooper,9.050758302151717,3.1354942159291497,16.6,42.12,1998.0,112.0
177,Hyundai i20 Asta 1.4 CRDi,Bangalore,2014,29000.0,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,8.35,10,Hyundai,i20Asta,10.275051108968611,2.122261538862764,22.54,9.74,1396.0,88.73
178,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000.0,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,,22.95,10,Audi,A62011-2015,10.596634733096073,3.133317936506554,17.68,53.14,1968.0,174.33
179,Chevrolet Beat Diesel LT,Jaipur,2012,88000.0,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5.0,,1.5,12,Chevrolet,BeatDiesel,11.385092093460344,0.4054651081081644,25.44,9.74,936.0,57.6
180,Skoda Superb Elegance 1.8 TSI AT,Kochi,2012,53537.0,Petrol,Automatic,First,13.7 kmpl,1798 CC,157.75 bhp,5.0,,6.89,12,Skoda,SuperbElegance,10.888128282631826,1.9300710850255671,13.7,31.365000000000002,1798.0,157.75
181,Ford Fiesta 1.4 TDCi EXI Limited Edition,Chennai,2006,216000.0,Diesel,Manual,Second,17.8 kmpl,1399 CC,68 bhp,5.0,,1.45,18,Ford,Fiesta1.4,12.283033686666302,0.371563556432483,17.8,11.2,1399.0,68.0
182,BMW 5 Series 520d Luxury Line,Hyderabad,2014,51000.0,Diesel,Automatic,First,22.48 kmpl,1995 CC,190 bhp,5.0,69.47 Lakh,33.5,10,BMW,5Series,10.839580911706463,3.5115454388310208,22.48,69.47,1995.0,190.0
183,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500.0,Petrol,Manual,First,12.9 kmpl,1598 CC,102.5 bhp,5.0,,1.25,17,Chevrolet,OptraMagnum,11.682668239557323,0.22314355131420976,12.9,9.74,1598.0,102.5
184,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000.0,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,4.2,12,Volkswagen,PoloDiesel,11.05089000537367,1.4350845252893227,22.07,11.105,1199.0,73.9
185,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000.0,Diesel,Manual,First,19.98 kmpl,1461 CC,108.5 bhp,8.0,,6.75,9,Renault,Lodgy110PS,10.126631103850338,1.9095425048844386,19.98,4.93,1461.0,108.5
186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382.0,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5.0,,32.0,10,Mercedes-Benz,E-ClassE250,10.528944584126123,3.4657359027997265,13.0,70.85,2143.0,201.1
187,Maruti Baleno Alpha,Kochi,2017,24773.0,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,8.78 Lakh,7.5,7,Maruti,BalenoAlpha,10.117509629400777,2.0149030205422647,21.4,8.78,1197.0,83.1
188,Hyundai Verna 1.6 SX,Delhi,2012,62000.0,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,4.6,12,Hyundai,Verna1.6,11.03488966402723,1.5260563034950492,22.32,9.74,1582.0,126.32
189,Hyundai i10 Magna 1.1,Kochi,2017,52340.0,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,,4.04,7,Hyundai,i10Magna,10.865516176084137,1.3962446919730587,19.81,9.74,1086.0,68.05
190,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739.0,Diesel,Manual,First,15.4 kmpl,1997 CC,120 bhp,7.0,,10.31,8,Mahindra,Scorpio1.99,10.946217083956563,2.333114298028869,15.4,11.145,1997.0,120.0
191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091.0,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,,55.76,6,Land Rover,RoverRange,10.493798805759472,4.0210567664522685,12.7,71.85499999999999,2179.0,187.7
192,Ford Figo Diesel ZXI,Chennai,2010,120000.0,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5.0,,2.6,14,Ford,FigoDiesel,11.695247021764184,0.9555114450274363,20.0,11.2,1399.0,68.0
193,Maruti Ertiga ZDI,Mumbai,2016,33000.0,Diesel,Manual,First,25.47 kmpl,1248 CC,88.50 bhp,7.0,12.74 Lakh,8.5,8,Maruti,ErtigaZDI,10.404262840448617,2.1400661634962708,25.47,12.74,1248.0,88.5
194,Honda City 1.5 GXI,Ahmedabad,2007,60006.0,Petrol,Manual,First,0.0 kmpl,,,5.0,,2.95,17,Honda,City1.5,11.002199836204571,1.0818051703517284,0.0,11.15,1497.0,98.6
195,Honda Amaze S i-Dtech,Kolkata,2014,52000.0,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.5,10,Honda,AmazeS,10.858998997563564,1.252762968495368,25.8,11.15,1498.0,98.6
196,Hyundai i10 Magna,Jaipur,2015,43571.0,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.55,9,Hyundai,i10Magna,10.682147070420287,1.2669476034873244,20.36,9.74,1197.0,78.9
197,Honda Amaze S i-Dtech,Kolkata,2013,50000.0,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,,3.25,11,Honda,AmazeS,10.819778284410283,1.1786549963416462,25.8,11.15,1498.0,98.6
198,Skoda Laura Ambiente,Hyderabad,2008,113000.0,Diesel,Manual,First,17.5 kmpl,1896 CC,106 bhp,5.0,,4.5,16,Skoda,LauraAmbiente,11.635143097694478,1.5040773967762742,17.5,31.365000000000002,1896.0,106.0
199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000.0,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5.0,,5.35,10,Renault,Duster85PS,11.407564949312402,1.6770965609079151,19.87,4.93,1461.0,83.8
200,Mahindra NuvoSport N6,Chennai,2017,29000.0,Diesel,Manual,Second,17.45 kmpl,1493 CC,100 bhp,7.0,10.52 Lakh,6.5,7,Mahindra,NuvoSportN6,10.275051108968611,1.8718021769015913,17.45,10.52,1493.0,100.0
201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000.0,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.98 Lakh,9.0,8,Maruti,VitaraBrezza,9.903487552536127,2.1972245773362196,24.3,11.98,1248.0,88.5
202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012.0,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,6.0,8,Hyundai,i20Asta,11.018825845119824,1.791759469228055,18.6,9.74,1197.0,81.83
203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459.0,Petrol,Manual,First,14.7 kmpl,1390 CC,85 bhp,5.0,,2.75,15,Skoda,Fabia1.4,11.378925391103238,1.0116009116784799,14.7,31.365000000000002,1390.0,85.0
204,Tata Indigo eCS GLX,Pune,2010,70500.0,Petrol,Manual,First,15.64 kmpl,1193 CC,64.1 bhp,5.0,,1.5,14,Tata,IndigoeCS,11.16336798880036,0.4054651081081644,15.64,7.63,1193.0,64.1
205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103.0,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,5.0,,19.9,9,Audi,Q32012-2015,11.068246443685663,2.990719731730447,15.73,53.14,1968.0,174.33
206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000.0,Petrol,Automatic,First,14.7 kmpl,1798 CC,177.5 bhp,5.0,,10.0,10,Skoda,OctaviaElegance,11.238488619268468,2.302585092994046,14.7,31.365000000000002,1798.0,177.5
207,Toyota Etios Liva GD SP,Delhi,2014,104000.0,Diesel,Manual,First,23.59 kmpl,1364 CC,67.06 bhp,5.0,,3.0,10,Toyota,EtiosLiva,11.55214617812351,1.0986122886681098,23.59,23.25,1364.0,67.06
208,Maruti Swift 1.3 VXi,Kolkata,2010,42001.0,Petrol,Manual,First,16.1 kmpl,,,5.0,,2.11,14,Maruti,Swift1.3,10.645448706505872,0.7466879474879751,16.1,7.87,1197.0,74.0
209,Mercedes-Benz B Class B180,Kochi,2014,37245.0,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5.0,,11.96,10,Mercedes-Benz,BClass,10.525272986610377,2.481567748522486,14.8,70.85,1595.0,120.7
210,Honda Amaze S Diesel,Kolkata,2013,45000.0,Diesel,Manual,First,27.4 kmpl,1498 CC,98.6 bhp,5.0,8.54 Lakh,3.25,11,Honda,AmazeS,10.714417768752456,1.1786549963416462,27.4,8.54,1498.0,98.6
211,Hyundai Verna 1.6 SX,Jaipur,2012,117837.0,Diesel,Manual,Second,22.32 kmpl,1582 CC,126.32 bhp,5.0,,4.75,12,Hyundai,Verna1.6,11.677057592563973,1.55814461804655,22.32,9.74,1582.0,126.32
212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000.0,Diesel,Manual,First,20.46 kmpl,1461 CC,83.8 bhp,5.0,,5.95,10,Renault,Duster85PS,10.308952660644293,1.7833912195575383,20.46,4.93,1461.0,83.8
213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057.0,Petrol,Manual,Second,15.29 kmpl,1591 CC,121.3 bhp,5.0,,8.15,9,Hyundai,Creta1.6,10.205701030833819,2.0980179272527715,15.29,9.74,1591.0,121.3
214,Maruti Wagon R AMT VXI,Mumbai,2016,8500.0,Petrol,Automatic,First,20.51 kmpl,998 CC,67 bhp,5.0,,4.22,8,Maruti,WagonR,9.047821442478408,1.4398351280479205,20.51,7.87,998.0,67.0
215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500.0,Petrol,Automatic,First,11.74 kmpl,1796 CC,186 bhp,5.0,,10.5,14,Mercedes-Benz,NewC-Class,10.325481962595504,2.3513752571634776,11.74,70.85,1796.0,186.0
216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000.0,Diesel,Automatic,First,11.8 kmpl,2967 CC,246.7 bhp,5.0,,45.0,12,Audi,A8L,10.933106969717286,3.8066624897703196,11.8,53.14,2967.0,246.7
217,Hyundai i10 Magna 1.1,Pune,2012,44000.0,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5.0,,2.9,12,Hyundai,i10Magna,10.691944912900398,1.0647107369924282,19.81,9.74,1086.0,68.05
